disease,itemset_size,itemset,support
Malaria,6," chills,  headache,  high_fever,  nausea,  sweating,  vomiting",0.7
Malaria,6," chills,  headache,  high_fever,  muscle_pain,  sweating,  vomiting",0.75
Malaria,6," diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  sweating",0.7
Malaria,6," chills,  headache,  high_fever,  muscle_pain,  nausea,  vomiting",0.75
Malaria,6," chills,  diarrhoea,  high_fever,  muscle_pain,  nausea,  sweating",0.7
Malaria,6," chills,  headache,  high_fever,  muscle_pain,  nausea,  sweating",0.75
Malaria,6," diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  sweating",0.7
Malaria,6," chills,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.75
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  nausea,  sweating",0.65
Malaria,6," chills,  diarrhoea,  headache,  muscle_pain,  sweating,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  sweating,  vomiting",0.65
Malaria,6," diarrhoea,  headache,  high_fever,  nausea,  sweating,  vomiting",0.65
Malaria,6," diarrhoea,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  high_fever,  muscle_pain,  nausea,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  nausea,  sweating,  vomiting",0.65
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  nausea,  vomiting",0.65
Malaria,6," chills,  diarrhoea,  high_fever,  muscle_pain,  sweating,  vomiting",0.7
Malaria,6," diarrhoea,  headache,  high_fever,  muscle_pain,  sweating,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  nausea",0.7
Malaria,6," headache,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.75
Malaria,6," chills,  diarrhoea,  high_fever,  nausea,  sweating,  vomiting",0.65
Malaria,6," chills,  diarrhoea,  headache,  muscle_pain,  nausea,  vomiting",0.7
Malaria,6," chills,  headache,  muscle_pain,  nausea,  sweating,  vomiting",0.75
Malaria,6," chills,  diarrhoea,  muscle_pain,  nausea,  sweating,  vomiting",0.7
Malaria,6," diarrhoea,  headache,  muscle_pain,  nausea,  sweating,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  muscle_pain,  nausea,  sweating",0.7
Malaria,6," chills,  headache,  high_fever,  nausea,  sweating,  vomiting",0.7
Malaria,6," chills,  headache,  high_fever,  muscle_pain,  sweating,  vomiting",0.75
Malaria,6," diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  sweating",0.7
Malaria,6," chills,  headache,  high_fever,  muscle_pain,  nausea,  vomiting",0.75
Malaria,6," chills,  diarrhoea,  high_fever,  muscle_pain,  nausea,  sweating",0.7
Malaria,6," chills,  headache,  high_fever,  muscle_pain,  nausea,  sweating",0.75
Malaria,6," diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  sweating",0.7
Malaria,6," chills,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.75
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  nausea,  sweating",0.65
Malaria,6," chills,  diarrhoea,  headache,  muscle_pain,  sweating,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  sweating,  vomiting",0.65
Malaria,6," diarrhoea,  headache,  high_fever,  nausea,  sweating,  vomiting",0.65
Malaria,6," diarrhoea,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  high_fever,  muscle_pain,  nausea,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  nausea,  sweating,  vomiting",0.65
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  nausea,  vomiting",0.65
Malaria,6," chills,  diarrhoea,  high_fever,  muscle_pain,  sweating,  vomiting",0.7
Malaria,6," diarrhoea,  headache,  high_fever,  muscle_pain,  sweating,  vomiting",0.7
Malaria,6," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  nausea",0.7
Malaria,6," headache,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.75
Malaria,6," chills,  diarrhoea,  high_fever,  nausea,  sweating,  vomiting",0.65
Malaria,6," chills,  diarrhoea,  headache,  muscle_pain,  nausea,  vomiting",0.7
Malaria,6," chills,  headache,  muscle_pain,  nausea,  sweating,  vomiting",0.75
Malaria,6," chills,  diarrhoea,  muscle_pain,  nausea,  sweating,  vomiting",0.7
Malaria,6," diarrhoea,  headache,  muscle_pain,  nausea,  sweating,  vomiting",0.7
Malaria,7," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  sweating,  vomiting",0.65
Malaria,7," chills,  headache,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.7
Malaria,7," chills,  diarrhoea,  headache,  high_fever,  nausea,  sweating,  vomiting",0.6
Malaria,7," chills,  diarrhoea,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.65
Malaria,7," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  sweating",0.65
Malaria,7," diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.65
Malaria,7," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  vomiting",0.65
Malaria,7," chills,  diarrhoea,  headache,  muscle_pain,  nausea,  sweating,  vomiting",0.65
Malaria,7," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  sweating,  vomiting",0.65
Malaria,7," chills,  headache,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.7
Malaria,7," chills,  diarrhoea,  headache,  high_fever,  nausea,  sweating,  vomiting",0.6
Malaria,7," chills,  diarrhoea,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.65
Malaria,7," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  sweating",0.65
Malaria,7," diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.65
Malaria,7," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  vomiting",0.65
Malaria,7," chills,  diarrhoea,  headache,  muscle_pain,  nausea,  sweating,  vomiting",0.65
Malaria,8," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.6
Malaria,8," chills,  diarrhoea,  headache,  high_fever,  muscle_pain,  nausea,  sweating,  vomiting",0.6
Varicose veins,1, bruising,0.95
Varicose veins,1, cramps,0.95
Varicose veins,1, fatigue,0.95
Varicose veins,1, obesity,0.95
Varicose veins,1, prominent_veins_on_calf,0.95
Varicose veins,1, swollen_blood_vessels,0.9
Varicose veins,1, swollen_legs,0.95
Varicose veins,2," cramps,  prominent_veins_on_calf",0.9
Varicose veins,2," prominent_veins_on_calf,  swollen_legs",0.9
Varicose veins,2," fatigue,  obesity",0.9
Varicose veins,2," fatigue,  swollen_legs",0.9
Varicose veins,2," prominent_veins_on_calf,  swollen_blood_vessels",0.85
Varicose veins,2," bruising,  swollen_blood_vessels",0.85
Varicose veins,2," obesity,  prominent_veins_on_calf",0.9
Varicose veins,2," bruising,  swollen_legs",0.9
Varicose veins,2," bruising,  obesity",0.9
Varicose veins,2," bruising,  fatigue",0.9
Varicose veins,2," bruising,  prominent_veins_on_calf",0.9
Varicose veins,2," fatigue,  prominent_veins_on_calf",0.9
Varicose veins,2," swollen_blood_vessels,  swollen_legs",0.85
Varicose veins,2," obesity,  swollen_blood_vessels",0.85
Varicose veins,2," cramps,  swollen_legs",0.9
Varicose veins,2," cramps,  obesity",0.9
Varicose veins,2," bruising,  cramps",0.9
Varicose veins,2," obesity,  swollen_legs",0.9
Varicose veins,2," cramps,  swollen_blood_vessels",0.85
Varicose veins,2," cramps,  fatigue",0.9
Varicose veins,2," fatigue,  swollen_blood_vessels",0.85
Varicose veins,2," cramps,  prominent_veins_on_calf",0.9
Varicose veins,2," prominent_veins_on_calf,  swollen_legs",0.9
Varicose veins,2," fatigue,  obesity",0.9
Varicose veins,2," fatigue,  swollen_legs",0.9
Varicose veins,2," prominent_veins_on_calf,  swollen_blood_vessels",0.85
Varicose veins,2," bruising,  swollen_blood_vessels",0.85
Varicose veins,2," obesity,  prominent_veins_on_calf",0.9
Varicose veins,2," bruising,  swollen_legs",0.9
Varicose veins,2," bruising,  obesity",0.9
Varicose veins,2," bruising,  fatigue",0.9
Varicose veins,2," bruising,  prominent_veins_on_calf",0.9
Varicose veins,2," fatigue,  prominent_veins_on_calf",0.9
Varicose veins,2," swollen_blood_vessels,  swollen_legs",0.85
Varicose veins,2," obesity,  swollen_blood_vessels",0.85
Varicose veins,2," cramps,  swollen_legs",0.9
Varicose veins,2," cramps,  obesity",0.9
Varicose veins,2," bruising,  cramps",0.9
Varicose veins,2," obesity,  swollen_legs",0.9
Varicose veins,2," cramps,  swollen_blood_vessels",0.85
Varicose veins,2," cramps,  fatigue",0.9
Varicose veins,2," fatigue,  swollen_blood_vessels",0.85
Varicose veins,3," cramps,  obesity,  swollen_blood_vessels",0.8
Varicose veins,3," fatigue,  obesity,  prominent_veins_on_calf",0.85
Varicose veins,3," bruising,  fatigue,  swollen_blood_vessels",0.8
Varicose veins,3," bruising,  fatigue,  prominent_veins_on_calf",0.85
Varicose veins,3," bruising,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," bruising,  obesity,  swollen_blood_vessels",0.8
Varicose veins,3," prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," cramps,  prominent_veins_on_calf,  swollen_legs",0.85
Varicose veins,3," fatigue,  prominent_veins_on_calf,  swollen_legs",0.85
Varicose veins,3," bruising,  prominent_veins_on_calf,  swollen_legs",0.85
Varicose veins,3," bruising,  fatigue,  obesity",0.85
Varicose veins,3," bruising,  fatigue,  swollen_legs",0.85
Varicose veins,3," bruising,  prominent_veins_on_calf,  swollen_blood_vessels",0.8
Varicose veins,3," bruising,  obesity,  swollen_legs",0.85
Varicose veins,3," obesity,  prominent_veins_on_calf,  swollen_legs",0.85
Varicose veins,3," fatigue,  obesity,  swollen_blood_vessels",0.8
Varicose veins,3," fatigue,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.8
Varicose veins,3," cramps,  fatigue,  obesity",0.85
Varicose veins,3," cramps,  fatigue,  swollen_legs",0.85
Varicose veins,3," cramps,  obesity,  prominent_veins_on_calf",0.85
Varicose veins,3," bruising,  obesity,  prominent_veins_on_calf",0.85
Varicose veins,3," bruising,  cramps,  fatigue",0.85
Varicose veins,3," fatigue,  obesity,  swollen_legs",0.85
Varicose veins,3," cramps,  fatigue,  swollen_blood_vessels",0.8
Varicose veins,3," cramps,  prominent_veins_on_calf,  swollen_blood_vessels",0.8
Varicose veins,3," bruising,  cramps,  swollen_legs",0.85
Varicose veins,3," bruising,  cramps,  obesity",0.85
Varicose veins,3," bruising,  cramps,  prominent_veins_on_calf",0.85
Varicose veins,3," cramps,  fatigue,  prominent_veins_on_calf",0.85
Varicose veins,3," cramps,  obesity,  swollen_legs",0.85
Varicose veins,3," fatigue,  prominent_veins_on_calf,  swollen_blood_vessels",0.8
Varicose veins,3," obesity,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," bruising,  cramps,  swollen_blood_vessels",0.8
Varicose veins,3," cramps,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," cramps,  obesity,  swollen_blood_vessels",0.8
Varicose veins,3," fatigue,  obesity,  prominent_veins_on_calf",0.85
Varicose veins,3," bruising,  fatigue,  swollen_blood_vessels",0.8
Varicose veins,3," bruising,  fatigue,  prominent_veins_on_calf",0.85
Varicose veins,3," bruising,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," bruising,  obesity,  swollen_blood_vessels",0.8
Varicose veins,3," prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," cramps,  prominent_veins_on_calf,  swollen_legs",0.85
Varicose veins,3," fatigue,  prominent_veins_on_calf,  swollen_legs",0.85
Varicose veins,3," bruising,  prominent_veins_on_calf,  swollen_legs",0.85
Varicose veins,3," bruising,  fatigue,  obesity",0.85
Varicose veins,3," bruising,  fatigue,  swollen_legs",0.85
Varicose veins,3," bruising,  prominent_veins_on_calf,  swollen_blood_vessels",0.8
Varicose veins,3," bruising,  obesity,  swollen_legs",0.85
Varicose veins,3," obesity,  prominent_veins_on_calf,  swollen_legs",0.85
Varicose veins,3," fatigue,  obesity,  swollen_blood_vessels",0.8
Varicose veins,3," fatigue,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.8
Varicose veins,3," cramps,  fatigue,  obesity",0.85
Varicose veins,3," cramps,  fatigue,  swollen_legs",0.85
Varicose veins,3," cramps,  obesity,  prominent_veins_on_calf",0.85
Varicose veins,3," bruising,  obesity,  prominent_veins_on_calf",0.85
Varicose veins,3," bruising,  cramps,  fatigue",0.85
Varicose veins,3," fatigue,  obesity,  swollen_legs",0.85
Varicose veins,3," cramps,  fatigue,  swollen_blood_vessels",0.8
Varicose veins,3," cramps,  prominent_veins_on_calf,  swollen_blood_vessels",0.8
Varicose veins,3," bruising,  cramps,  swollen_legs",0.85
Varicose veins,3," bruising,  cramps,  obesity",0.85
Varicose veins,3," bruising,  cramps,  prominent_veins_on_calf",0.85
Varicose veins,3," cramps,  fatigue,  prominent_veins_on_calf",0.85
Varicose veins,3," cramps,  obesity,  swollen_legs",0.85
Varicose veins,3," fatigue,  prominent_veins_on_calf,  swollen_blood_vessels",0.8
Varicose veins,3," obesity,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,3," bruising,  cramps,  swollen_blood_vessels",0.8
Varicose veins,3," cramps,  swollen_blood_vessels,  swollen_legs",0.8
Varicose veins,4," cramps,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," fatigue,  obesity,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," bruising,  fatigue,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," bruising,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  fatigue,  obesity,  swollen_legs",0.8
Varicose veins,4," bruising,  obesity,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," fatigue,  obesity,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," cramps,  obesity,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," bruising,  obesity,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," bruising,  fatigue,  obesity,  prominent_veins_on_calf",0.8
Varicose veins,4," bruising,  fatigue,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," bruising,  fatigue,  obesity,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," fatigue,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," cramps,  fatigue,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," cramps,  obesity,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," cramps,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  obesity,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," cramps,  fatigue,  obesity,  prominent_veins_on_calf",0.8
Varicose veins,4," bruising,  cramps,  obesity,  prominent_veins_on_calf",0.8
Varicose veins,4," bruising,  cramps,  fatigue,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  obesity,  swollen_legs",0.8
Varicose veins,4," cramps,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," cramps,  fatigue,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," cramps,  fatigue,  obesity,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  fatigue,  swollen_legs",0.8
Varicose veins,4," bruising,  cramps,  fatigue,  obesity",0.8
Varicose veins,4," bruising,  cramps,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," bruising,  cramps,  fatigue,  prominent_veins_on_calf",0.8
Varicose veins,4," cramps,  fatigue,  obesity,  swollen_legs",0.8
Varicose veins,4," cramps,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," fatigue,  obesity,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," bruising,  fatigue,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," bruising,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  fatigue,  obesity,  swollen_legs",0.8
Varicose veins,4," bruising,  obesity,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," fatigue,  obesity,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," cramps,  obesity,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," bruising,  obesity,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," bruising,  fatigue,  obesity,  prominent_veins_on_calf",0.8
Varicose veins,4," bruising,  fatigue,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," bruising,  fatigue,  obesity,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," fatigue,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," cramps,  fatigue,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," cramps,  obesity,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," cramps,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  obesity,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," cramps,  fatigue,  obesity,  prominent_veins_on_calf",0.8
Varicose veins,4," bruising,  cramps,  obesity,  prominent_veins_on_calf",0.8
Varicose veins,4," bruising,  cramps,  fatigue,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  obesity,  swollen_legs",0.8
Varicose veins,4," cramps,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.75
Varicose veins,4," cramps,  fatigue,  swollen_blood_vessels,  swollen_legs",0.75
Varicose veins,4," cramps,  fatigue,  obesity,  swollen_blood_vessels",0.75
Varicose veins,4," bruising,  cramps,  fatigue,  swollen_legs",0.8
Varicose veins,4," bruising,  cramps,  fatigue,  obesity",0.8
Varicose veins,4," bruising,  cramps,  prominent_veins_on_calf,  swollen_legs",0.8
Varicose veins,4," bruising,  cramps,  fatigue,  prominent_veins_on_calf",0.8
Varicose veins,4," cramps,  fatigue,  obesity,  swollen_legs",0.8
Varicose veins,5," bruising,  cramps,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.7
Varicose veins,5," bruising,  cramps,  fatigue,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_legs",0.75
Varicose veins,5," cramps,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  fatigue,  obesity,  prominent_veins_on_calf",0.75
Varicose veins,5," bruising,  cramps,  fatigue,  prominent_veins_on_calf,  swollen_legs",0.75
Varicose veins,5," bruising,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.7
Varicose veins,5," bruising,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.7
Varicose veins,5," cramps,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," cramps,  fatigue,  obesity,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  obesity,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels",0.7
Varicose veins,5," bruising,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_legs",0.75
Varicose veins,5," fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  fatigue,  obesity,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  fatigue,  obesity,  swollen_blood_vessels",0.7
Varicose veins,5," bruising,  cramps,  obesity,  prominent_veins_on_calf,  swollen_legs",0.75
Varicose veins,5," bruising,  cramps,  fatigue,  obesity,  swollen_legs",0.75
Varicose veins,5," bruising,  cramps,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.7
Varicose veins,5," bruising,  cramps,  fatigue,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_legs",0.75
Varicose veins,5," cramps,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  fatigue,  obesity,  prominent_veins_on_calf",0.75
Varicose veins,5," bruising,  cramps,  fatigue,  prominent_veins_on_calf,  swollen_legs",0.75
Varicose veins,5," bruising,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.7
Varicose veins,5," bruising,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.7
Varicose veins,5," cramps,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," cramps,  fatigue,  obesity,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  obesity,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels",0.7
Varicose veins,5," bruising,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_legs",0.75
Varicose veins,5," fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  fatigue,  obesity,  swollen_blood_vessels,  swollen_legs",0.7
Varicose veins,5," bruising,  cramps,  fatigue,  obesity,  swollen_blood_vessels",0.7
Varicose veins,5," bruising,  cramps,  obesity,  prominent_veins_on_calf,  swollen_legs",0.75
Varicose veins,5," bruising,  cramps,  fatigue,  obesity,  swollen_legs",0.75
Varicose veins,6," bruising,  cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_legs",0.7
Varicose veins,6," bruising,  cramps,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," bruising,  cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.65
Varicose veins,6," bruising,  cramps,  fatigue,  obesity,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," bruising,  cramps,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," bruising,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," bruising,  cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_legs",0.7
Varicose veins,6," bruising,  cramps,  fatigue,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," bruising,  cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels",0.65
Varicose veins,6," bruising,  cramps,  fatigue,  obesity,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," bruising,  cramps,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,6," bruising,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.65
Varicose veins,7," bruising,  cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.6
Varicose veins,7," bruising,  cramps,  fatigue,  obesity,  prominent_veins_on_calf,  swollen_blood_vessels,  swollen_legs",0.6
